"Department=[Amazon.com]","Search Term=[knife]","Enter ASINs or Products=[]","Reporting Range=[Weekly]","Viewing=[9/1/19 - 9/7/19]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","gerber vital knife","543625","B00I9Y76VU","Gerber Vital Pocket Folding Knife Exchangeable Blade [31-002736]","68.42%","83.33%","B073S6F5GR","Gerber Vital Big Game Folder - Tool-less Exchangeable Blade Hunting Knife w/ Sheath [31-003053]","31.58%","16.67%","","","0.00%","0.00%"
"Amazon.com","kukri knife with sheath","543756","B01MSU1C24","M48 Tactical Kukri With Sheath","19.44%","0.00%","B0768S7L7Z","CRKT KUK Fixed Blade Knife: Carbon Steel Tactical Knife with Full Tang Kukri Recurved Blade, Injection Molded Handle, and Polyester Sheath 2742","13.89%","0.00%","B00HZIF7N0","Cold Steel 97KMPS Machete, Kukri Plus W/Sheath","11.11%","0.00%"
"Amazon.com","knife forge","546866","B07GRYTLJQ","Portable Propane Single Burner Knife and Tool Making Farrier Forge, Oval Shape","37.50%","0.00%","B07HZ3NHTK","Atlas Mini Forge Stainless Knifemaker Forge with burner","25.00%","100.00%","B07DJYMB2D","Hell's Forge Portable Propane Double Burner Large Capacity Knife and Tool Making Farrier Forge MADE IN THE USA","12.50%","0.00%"
"Amazon.com","ruger knife","547334","B06W55V7XK","Ruger FOLDING KNIFE FRAME LOCK R2302 Knife HOLLOW-POINT","38.71%","0.00%","B0768WQLSK","Ruger LOCKING LINER WITH BLADE FLIPPER R3801 Knife LCK","22.58%","100.00%","B01BIVZAMM","CRKT Ruger All-Cylinders EDC Folding Pocket Knife: Heavy Duty Everyday Carry, Black Plain Edge Blade, Thumb Stud, Locking Liner, G10 Handle, Reversible Pocket Clip R2001K","12.90%","0.00%"
"Amazon.com","custom pocket knife","548285","B0172KNP3O","Free Engraving - Quality Elk Ridge Pakkawood Handle Folding Knife","30.00%","33.33%","B01547X8UW","Pocket Knife Blue Wood 6.5'' Beautiful Damascus Steel Knife Brass Bloster Folding Knife Back Lock 100% Prime Quality Pocket Knives+ Sharpening Rod+Rose Wood Stainless Steel Small Pocket Knife","20.00%","33.33%","B00PIWY5W4","Personalized Pocket Folding Knife with Metal Blade - Groomsmen Wedding Party Father's Day Gifts - Custom Monogrammed Engraved for Free","10.00%","33.33%"
"Amazon.com","raptor claw knife","549420","B07K23YF9D","Karambit Knife Set of 2, Stainless Steel Fixed Blade Tactical Knife with Sheath and Cord Knife CS-GO for Hunting, Camping, Self Defenses and Field Survival …","27.03%","50.00%","B06XRZXYPJ","F-FORCE Stainless Steel Tactical Karambit Hawkbill Knife with Sheath and Cord (Colorful)","18.92%","50.00%","B078W578G4","Andux Land Karambit Knife CS Game Knife Camping Hunting Tool with Cord CS/ZD-01 (Purple-Black)","16.22%","0.00%"
"Amazon.com","cutco knife sharpener","549520","B001D67YOK","Cutco Knife Sharpener #80","85.71%","83.33%","B00VQK6D3G","PriorityChef Knife Sharpener for Straight and Serrated Knives, 2-Stage Diamond Coated Wheel System, Sharpens Dull Knives Quickly, Safe and Easy to Use","7.14%","0.00%","B0024KV2B0","Cutco Sharpener Great Buy for Straight Edge knives","3.57%","0.00%"
"Amazon.com","small swiss army knife","549620","B00004YVB2","Victorinox Swiss Army Classic SD Pocket Knife, Red","74.07%","92.86%","B000FNFXQS","Victorinox Swiss Army Multi-Tool, Rambler Pocket Knife, Red","7.41%","7.14%","B000FNI1V2","Victorinox Swiss Army Rally Pocket Knife,Red","7.41%","0.00%"
"Amazon.com","fairbairn sykes fighting knife","549667","B002EQDHKS","Rothco Genuine British Commando Knife with Leg Sheath","41.67%","0.00%","B0049TUW10","Sheffield Sykes Fairbairn Fixed Knife, black finish carbon steel dagger blade, Black finish","22.92%","0.00%","B07CYQKZSL","Genuine Authentic Second Pattern J Nowill & Sons Fairbairn-sykes Black Commando Knife Sheffield England","12.50%","0.00%"
"Amazon.com","shark knife","550370","B00OEOV1GK","Shark Knife","54.55%","75.00%","B0001IW8Q0","Stanley 1-10-550 KnifeTitan with fixed blade, Silver","9.09%","0.00%","B00A953Y8Q","Delphin dolphin knife Carpet Fitter Professional Tool","9.09%","25.00%"
"Amazon.com","kitchen utility knife","550890","B07KQXV5BK","Utility Knife 5 Inches - Kitchen Utility Knife - Utility Kitchen Knife 5 Inches - Sharp Knife and Kitchen Utility Knives by Home Hero","46.67%","66.67%","B000QCLEFC","Victorinox Fibrox Pro Chef's Knife, 5-Inch Chef's","20.00%","0.00%","B005P0ONNK","Mercer Culinary M23306 Millennia 6-Inch Utility Knife, Black","20.00%","0.00%"
"Amazon.com","santoku knife set","551207","B005HZGQCO","Top Chef by Master Cutlery, 5-Piece Santoku Knife Set","20.00%","0.00%","B07783NCMZ","Homgeek Kitchen Chef’s Knife Set 8inch, 2 Piece Ultra Sharp Cutting Knife 8 inch Chef Knife & 7 inch Santoku Knife, German High Carbon Stainless Steel Knives with Ergonomic Handle for Home Restaurant","20.00%","50.00%","B000IBVD4I","Mercer Culinary Genesis Forged Santoku Knife, 7 Inch","10.00%","0.00%"
"Amazon.com","wusthof chefs knife","554654","B00009ZK08","WÜSTHOF Classic 8 Inch Chef’s Knife | Full-Tang Classic Cook’s Knife | Precision Forged High-Carbon Stainless Steel German Made Chef’s Knife – Model 4582-7/20","43.24%","50.00%","B07C4NPNJ8","Wusthof Classic Ikon Chef's Knife - Personalized Rotary Engraving Available - (Various Sizes Available)","18.92%","0.00%","B008GRUNOC","Wusthof 4862-7/20 Pro Cook´s Knife, 8 Inch, Black","13.51%","50.00%"
"Amazon.com","calphalon knife","555317","B011N5YFK6","Calphalon Classic Self-Sharpening Cutlery Knife Block Set with SharpIN Technology, 12 Piece","32.14%","20.00%","B06Y134GGW","Calphalon 2023113 Santoku Knife, Black","21.43%","20.00%","B06XZZZRSS","Calphalon Contemporary 2 Piece Paring Knife Set, Black","17.86%","20.00%"
"Amazon.com","barebones hori hori knife","556656","B079ZLF5KH","Barebones Living Classic Walnut Hori-Hori","62.75%","100.00%","B07FHK2VLB","BareBones Ultimate Garden Tool","19.61%","0.00%","B01LX67R0C","BareBones Living Ultimate Tool","7.84%","0.00%"
"Amazon.com","carbon knife","557190","B00BFI8TOA","Morakniv Bushcraft Carbon Steel Survival Knife with Fire Starter and Sheath, 4.3-Inch, Black","25.00%","0.00%","B01H6KWUWC","Chef Knife, AUGYMER 8 Inch Professional Chefs Knife Japanese High Carbon Stainless Steel Kitchen Sharp Chefs Knife","25.00%","0.00%","B078WM9N69","Traditional Japanese Professional Gyuto Kitchen Chefs Knife – Premium 8-inch High Carbon Stainless Steel Gyuto Sushi Knife with High Corrosion Resistance in a Single Bevel Chisel Edge Grind","25.00%","0.00%"
"Amazon.com","wedding cake knife set","557425","B01H14UFXO","Fashioncraft Vintage Double Heart Design Wedding Knife and Cake Server Set, Ivory, 2468","31.25%","50.00%","B01LYXVRUE","Mud Pie 4635002 Wedding Cake and Knife Serving Set, Silver","18.75%","25.00%","B076HZKCZS","FashionCraft 2525 Simple Elegance Classic Silver Stainless Steel Cake Knife Set, One Size, Silver","12.50%","0.00%"
"Amazon.com","senzu knife sharpener diamond","558261","B00VQK6D3G","PriorityChef Knife Sharpener for Straight and Serrated Knives, 2-Stage Diamond Coated Wheel System, Sharpens Dull Knives Quickly, Safe and Easy to Use","92.45%","84.62%","B001CQTLJM","KitchenIQ 50009 Edge Grip 2-Stage Knife Sharpener, Black","3.77%","7.69%","B079WWFZY6","Kitchen Knife Sharpener - 3-Stage Knife Sharpening Tool Helps Repair, Restore and Polish Blades - Cut-Resistant Glove Included (Black)","3.77%","7.69%"
"Amazon.com","kukri knife","558329","B01N6KVLUL","GLORYFIRE Kukri Knife AUS-8 Stainless Anti-Rust Processed Arc Hand Protected Design Fixed Blade Full Tang with Nylon Sheath Tactical Kukri Knife (Wooden Handle)","30.77%","0.00%","B0768S7L7Z","CRKT KUK Fixed Blade Knife: Carbon Steel Tactical Knife with Full Tang Kukri Recurved Blade, Injection Molded Handle, and Polyester Sheath 2742","23.08%","0.00%","B00KBRVN30","EGKH. Genuine Gurkha Hand Forged Kukri - 10 Blade Authentic British Gurkha Iraqi Operation Gripper Blocker Handle Khukuri - By Ex Gurkha Khukuri House in Nepal","15.38%","100.00%"
"Amazon.com","cutting knife set","558447","B01KTACCBK","Chef Knife Set Knives Kitchen Set - Stainless Steel Kitchen Knives Set Kitchen Knife Set with Stand - Plus Professional Knife Sharpener - 7 Piece Stainless Steel Cutlery Knives Set by Home Hero","62.50%","66.67%","B00GIBKC3K","Cuisinart C77SS-15PK 15-Piece Stainless Steel Hollow Handle Block Set","12.50%","33.33%","B016OD70Q8","Cuisinart C55-12PCKSAM 12 Piece Color Knife Set with Blade Guards (6 knives and 6 knife covers), Jewel - Amazon Exclusive","12.50%","0.00%"
"Amazon.com","avocado knife","558567","B0088LR592","OXO Good Grips 3-in-1 Avocado Slicer","78.57%","87.50%","B07B92323H","Microplane 41771 Avocado Tool, One size, Green","11.90%","12.50%","B01EAACEWM","Pack of 2 Stainless Steel Butter Spreader Knife with Wooden Handle","9.52%","0.00%"
"Amazon.com","colored knife set","558573","B01M8KDJD0","Farberware 5183157 12-Piece Non-Stick Resin Cutlery Knife Set, Multicolor","19.05%","0.00%","B0753161G3","12 Piece Steel Color Knife Set - 6 Steel Kitchen Knives with 6 Knife Sheath Covers - Chef Knife Sets with Bread, Slicer, Santoku, Utility and Paring Knives - Colored Knife Set by Cooler Kitchen","19.05%","0.00%","B01GU9U9KA","Landscape Kitchen Knife Set in Gift Box - Stunning Gifts For Her and For Him - 6-Piece Colored Sharp Chef Knives Set - Perfect Present for Birthday, Relationship, Friends, Family, Holidays, Graduation","14.29%","0.00%"
"Amazon.com","pampered chef knife","559303","B00N9HWFLS","Cuisinart C55-12PCER1 Advantage Color Collection 12-Piece Knife Set with Blade Guards, Multicolored","30.77%","0.00%","B004EKBJRA","Pampered Chef Nylon Knife #1169","23.08%","0.00%","B014C2L3QG","Stainless Steel Kitchen Knife Set – 13 Piece - BONUS Sharpener - 6 Knives - Chef, Bread, Carving, Paring, Utility and Santoku Knife - Cutlery Sets - Multicolor by Lucentee","15.38%","0.00%"
"Amazon.com","swiss army knife toothpick replacement","560976","B000EYHEVA","Victorinox Small Toothpick","61.54%","75.00%","B002808SNQ","Victorinox Replacement Parts Kit","17.95%","0.00%","B003R042BI","Victorinox Large Toothpick","15.38%","25.00%"
"Amazon.com","kai knife","561428","B000YL4NYY","Kai Wasabi Black Santoku Knife, 6-1/2-Inch","25.00%","0.00%","B003YUBLVU","Kai Seki Magoroku Damascus Gyutou Chef Knife 180mm (AE-5204)","20.00%","0.00%","B07CSMDSBP","Kai HT7066 Professional 8 Inch Chefs Knife, One Size, Silver","20.00%","0.00%"
"Amazon.com","knife sheath 8 inch","561945","B00063SH9M","Messermeister Chef's Knife Edge Guard, 8 Inch, Black","26.32%","0.00%","B07H349M7J","Ottoza Custom Handmade Brown 8 Leather Knife Sheath for 8 inch Blade for Bushcraft Knife - Hunting Knife - Camping Knife - Survival Knife - Skinning Knife Vertical Carry/Cow - Buffalo Leather No:75","21.05%","0.00%","B000Q9CJOU","Messermeister Chef's Knife Edge Guard, 10 Inch, Black","10.53%","0.00%"
"Amazon.com","table knife holder","562151","B076C8SN2T","Welldoit Dachshund 304 Stainless Steel Chopsticks Spoon Fork Rest Holder Rack Stand 4 Pcs","26.09%","0.00%","B0789HSH11","MyLifeUNIT Stainless Steel Chopsticks Rest, Knife Rest and Chopsticks Holder, Set of 4","21.74%","50.00%","B004Y6OJ5I","Happy Sales Set of 6 White Porcelain Knife Rests/Chopstick Rest","17.39%","0.00%"
"Amazon.com","mac chef knife","563036","B000N5H2XU","Mac Knife MTH-80 Professional Hollow Edge Chef's Knife, 8 Inch, Silver","57.89%","0.00%","B000RKQ3KO","Mac Knife HB-85 Series French Chef's Knife, 10-Inch, 8.5 Inch, Silver","31.58%","0.00%","B000LY29NQ","Mac Knife TH-80 Series Hollow Edge Chef's Knife, 8-Inch, 8 Inch, Silver","10.53%","0.00%"
"Amazon.com","knife bags","563661","B07D1SMDH7","ExecuChef Knife Roll Bag | 19 Pockets for Knives and Kitchen Utensils | Water Resistant and Durable Ballistic Nylon | Lightweight Backpack for Professional Chefs and Culinary Students","27.27%","33.33%","B01MSFTWQ7","Chef’s Knife Roll Bag (14 slots) Holds 10 Knives PLUS Meat Cleaver, Utility Pocket, AND 4 Tasting Spoons! Our Durable Knife Carrier Includes Shoulder Strap and Name Card Holder. (Knives Not Included)","18.18%","0.00%","B075J4FQ28","Chef Knife Bag (8+ Slots) is Padded and Holds 8 Knives PLUS Your Meat Cleaver, Knife Steel, 4 Utensils, AND a Zipped Pouch for Tools! Durable Knife Carrier also Includes a Name Card Holder. (Bag Only)","18.18%","33.33%"
"Amazon.com","japanese knife sharpener","565010","B002JIMVS0","Chef'sChoice 463 Pronto Diamond Hone Manual Knife 15 Degree Santoku Knives Extremely Fast Sharpening, 2-Stage, Red","28.57%","0.00%","B01FZZUL30","Sharp Pebble Premium Whetstone Knife Sharpening Stone 2 Side Grit 1000/6000 Waterstone | Best Whetstone Sharpener | NonSlip Bamboo Base & Angle Guide","28.57%","0.00%","B008EMFQ8C","Chef'sChoice 4633 AngleSelect Diamond Hone Professional Manual Knife Sharpener for Straight and Serrated Knives with Precise Angle Control Compact Footprint Made in USA, 3-Stage, Black","14.29%","0.00%"
"Amazon.com","surgical knife","566194","B073VLV51Y","TruMed 1001 Disposable Scalpels, Surgical/Dermaplaning Tool, Medical #11 High-Carbon Steel Blades, Plastic Handle, Sterile Podiatry Tools, Individually Foil Wrapped (Box of 10)","33.33%","0.00%","B00EP0T1HY","Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs","16.67%","0.00%","B01M7VYU82","22 Pcs Advanced Dissection Kit For Anatomy and Biology Medical Students With Scalpel Knife Handle - 11 Blades - Case - Lab Veterinary Botany Stainless Steel Dissecting Tool Set For Frogs Animals etc","16.67%","0.00%"
"Amazon.com","knife set red","567262","B072R4W68R","Red Knife Set by Kniv | Chefs, Paring, Utility, Carving, Bread, Steak Knives, 11 Comfortable Good Weight Pieces, Cut Like a Professional Chef (Sharp Wedding Gift)","31.58%","0.00%","B07176S6CR","Oster 81006.14 Lindbergh 14 Piece Stainless Steel Cutlery Black Block Set, Red Handles","21.05%","66.67%","B002IRQR50","Masterchef 13-Piece Knife Set with Block, Red","15.79%","33.33%"
"Amazon.com","real steel knife","568305","B07MF11K71","Exclusive Real Steel Control Flipper Pocket Knife 3605F Black G10 Handle D2 Steel 7212","37.50%","0.00%","B014Q2OY2C","Real Steel Bushcraft II Black","25.00%","0.00%","B014Q865A0","Real Steel 7751 H5 Gerfalcon Black","12.50%","0.00%"
"Amazon.com","knife blade cricut maker","568370","B074JHM2CV","Cricut Knife Blade + Drive Housing","78.46%","71.43%","B07PX4KVVD","Nicapa Replacement Knife Blade + Drive Housing for Cricut Maker (Deep Cut) Suitable for Creating Puzzles/Models/Leather Goods/Toys","15.38%","28.57%","B07SDDFPQJ","Knife Blade + Drive Housing for Cricut","6.15%","0.00%"
"Amazon.com","medford knife","569575","B07FZZZ2C4","LANTERNSHARK Lantern Shark Praetorian P Tactical Folding Knife 440 Blade Stainless Steel Camping Knife & G10 Handle Tumbled Blade Tactical Survival Knives Pocket Hunting Knife","65.96%","100.00%","B07DXSQGLD","Medford MK133VT-02ANCUST Vulcan Titanium Praetorian Tanto Folding Pocket Knife","25.53%","0.00%","B01M3XI7BI","Medford Praetorian Genesis Coyote MD52CY","4.26%","0.00%"
"Amazon.com","key knife keychain","571596","B07TXDDSDZ","Hunting Knife - Classic Dependable Outdoor Not Fixed Blade Knife - Perfect Knife for Camping Hunting Fishing Hiking EDC - Best Souvenir Grand Way 2583","64.71%","66.67%","B01BLWKI20","Keychain Knife with Retractable Razor BladeBest Small Box Cutter/Penknife Smaller than Xacto Knife","23.53%","0.00%","B0783NJKTW","SOG Keychain Pocket Knife with Bottle Opener Keychain Ring - Keytron EDC Keychain Knife with 1.8 Inch Folding Knife","11.76%","33.33%"
"Amazon.com","black knife set with block","571846","B075MD55N1","Stainless Steel Knife Set with Block - 13 Kitchen Knives Set Chef Knife Set with Knife Sharpener, 6 Steak Knives, Bonus Peeler Scissors Cheese Pizza Knife and Acrylic Stand by Home Hero","30.77%","100.00%","B00GJ7WYNO","Chicago Cutlery ProHold Dual Knife Block Set with Non-Stick Coating (14-Piece)","23.08%","0.00%","B00WIZ120M","Cuisinart C77SS-15PP Classic Artisan Collection 15 Piece Stainless Steel Cutlery Block Set, Black","15.38%","0.00%"
"Amazon.com","knife making tools","572376","B07MMLLWXH","KKmoon 220V Multifunctional belt sander Knife Edge Sharpener Grinding Polishing Machine (Silver)","37.93%","50.00%","B07MXS3P9Y","Man Crates Knife Making Kit – Awesome DIY Gift For Men – Includes Stainless-Steel Shawnee Skinner Blade, Maple Burl Handle, Brass Bolsters, Leather Sheath And Step-by-Step Knife Making Guide","17.24%","0.00%","B01HVXFP80","Knife Sharpening Angle Guide - Sharpen EXACT angles on edges from 10 to 45","10.34%","50.00%"
"Amazon.com","knife whetstone","572693","B0055B2RGO","Whetstone Cutlery 20-10960 Knife Sharpening Stone-Dual Sided 400/1000 Grit Water Stone-Sharpener and Polishing Tool for Kitchen, Hunting and Pocket Knives or Blades by Whetstone","43.48%","66.67%","B01FZZUL30","Sharp Pebble Premium Whetstone Knife Sharpening Stone 2 Side Grit 1000/6000 Waterstone | Best Whetstone Sharpener | NonSlip Bamboo Base & Angle Guide","30.43%","33.33%","B07NMQPY5C","Professional Knife Sharpening Stones | Dual Grit Whetstone 3000/8000 | Premium Whetstone Sharpening Blade Kit | Wet Stone Knife Sharpener Set | Two Sided Polishing Stone for Kitchen & Chef Knives","17.39%","0.00%"
"Amazon.com","pocket knife holder","572719","B001CZBFHE","Large Pocket Knife Storage Case","23.08%","0.00%","B07KS5TCB4","Versatile Tactical Pocket Knife Display Case, Heavy Duty Large Folding Knife Roll, Durable Small Knife Holder Carrier Protectors with 24 Slots, Carry Handles and Secure Buckles (HGJ60-S)","23.08%","100.00%","B07BNS5RSS","RED DEER Folding Pocket Knife Genuine Black Leather Pouch Case","15.38%","0.00%"
"Amazon.com","oxo knife","573610","B000QOFE7E","OXO Softworks 3.5 Paring Knife 89051","52.17%","85.71%","B00004OCJ3","OXO 22181 Good Grips 5-Inch Utility Knife, Silver, Black","21.74%","0.00%","B019ZP6ZD6","OXO Good Grips Pro 4.5 Mini Santoku Knife","17.39%","14.29%"
"Amazon.com","kitchenaid knife","574773","B01DKR43DE","KitchenAid KKFTR16SL 16 Piece Classic Forged Series Triple Rivet Cutlery Set, Silver","41.94%","50.00%","B01DKR4BV8","KitchenAid KKFTR7SKOB Classic Forged Series Triple Rivet Santoku Knife, Onyx Black, 7","22.58%","25.00%","B01DKR4BQI","KitchenAid KKFTR3SSOB 3 Piece Classic Forged Series Starter Triple Rivet Cutlery Set, Onyx Black","12.90%","25.00%"
"Amazon.com","microtech otf knife","575284","B07Q2HR5X4","OTF Double Action Safety Knife (Blackout/Double Edge Blade)","45.16%","0.00%","B078NG9C1S","Benchmade - Fixed Infidel 133 Double-Edge Tactical Fixed Knife with Glass Breaker and Boltaron Sheath Made in USA, Spear-Point Blade, Plain Edge, Coated Finish, Black Handle","12.90%","0.00%","B07TF4CL3C","OTF Double Action Safety Knife 440c Tanto Rounded","9.68%","0.00%"
"Amazon.com","shun knife sharpener","575815","B00HB97CD6","Shun DM0790 Classic Knife Blade Sharpener, Metallic","52.38%","100.00%","B0018RSEMU","Chef’sChoice 15 Trizor XV EdgeSelect Professional Electric Knife Sharpener for Straight and Serrated Knives Diamond Abrasives Patented Sharpening System Made in USA, 3-Stage, Gray","9.52%","0.00%","B002JIMVS0","Chef'sChoice 463 Pronto Diamond Hone Manual Knife 15 Degree Santoku Knives Extremely Fast Sharpening, 2-Stage, Red","9.52%","0.00%"
"Amazon.com","knife blades","576638","B015W3AKDQ","WORKPRO Utility Knife Blades Dispenser SK5 Steel 100-pack","54.55%","100.00%","B00DOML9AG","Outdoor Edge Razor Series Replacement Blades -- 6 Blade Pack (3.5 - Inch)","27.27%","0.00%","B07KH3R8YS","CRAFTSMAN Utility Knife Blades, 100 Pack (CMHT11921A)","18.18%","0.00%"
"Amazon.com","blade knife","576764","B002C12EHM","Darice B002C12EHM, 3 Knives, Assorted","60.00%","100.00%","B007HAE5GQ","Smith & Wesson Extreme Ops SWA24S 7.1in S.S. Folding Knife with 3.1in Serrated Clip Point Blade and Aluminum Handle for Outdoor, Tactical, Survival and EDC","13.33%","0.00%","B072LMYRP3","Goldblatt 100-Pack Heavy Duty Utility Blades Premium Tempered SK2M Steel with Dispenser","13.33%","0.00%"
